@relation 'anger_test-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.AllFilter-weka.filters.unsupervised.attribute.TweetToLexiconFeatureVector-F-D-R-A-T-L-N-P-J-H-Q-red-stan-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-I1-U-tokenizerweka.core.tokenizers.TweetNLPTokenizer-weka.filters.unsupervised.attribute.TweetToSentiStrengthFeatureVector-L/home/prachuryya/wekafiles/packages/AffectiveTweets/lexicons/SentiStrength/english-red-stan-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-I1-U-tokenizerweka.core.tokenizers.TweetNLPTokenizer-weka.filters.MultiFilter-Fweka.filters.AllFilter-Fweka.filters.unsupervised.attribute.TweetToLexiconFeatureVector -F -D -R -A -T -L -N -P -J -H -Q -red -stan -stemmer weka.core.stemmers.NullStemmer -stopwords-handler \"weka.core.stopwords.Null \" -I 1 -U -tokenizer \"weka.core.tokenizers.TweetNLPTokenizer \"-Fweka.filters.unsupervised.attribute.TweetToSentiStrengthFeatureVector -L /home/prachuryya/wekafiles/packages/AffectiveTweets/lexicons/SentiStrength/english -red -stan -stemmer weka.core.stemmers.NullStemmer -stopwords-handler \"weka.core.stopwords.Null \" -I 1 -U -tokenizer \"weka.core.tokenizers.TweetNLPTokenizer \"-weka.filters.unsupervised.attribute.Remove-R1_predicted'

@attribute predictedscore numeric
@attribute score numeric
@attribute mpqa-posCount numeric
@attribute mpqa-negCount numeric
@attribute BingLiu-posCount numeric
@attribute BingLiu-negCount numeric
@attribute AFINN-posScore numeric
@attribute AFINN-negScore numeric
@attribute S140-posScore numeric
@attribute S140-negScore numeric
@attribute NRC-Hash-Sent-posScore numeric
@attribute NRC-Hash-Sent-negScore numeric
@attribute NRC-10-anger numeric
@attribute NRC-10-anticipation numeric
@attribute NRC-10-disgust numeric
@attribute NRC-10-fear numeric
@attribute NRC-10-joy numeric
@attribute NRC-10-sadness numeric
@attribute NRC-10-surprise numeric
@attribute NRC-10-trust numeric
@attribute NRC-10-negative numeric
@attribute NRC-10-positive numeric
@attribute NRC-10-Expanded-anger numeric
@attribute NRC-10-Expanded-anticipation numeric
@attribute NRC-10-Expanded-disgust numeric
@attribute NRC-10-Expanded-fear numeric
@attribute NRC-10-Expanded-joy numeric
@attribute NRC-10-Expanded-sadness numeric
@attribute NRC-10-Expanded-surprise numeric
@attribute NRC-10-Expanded-trust numeric
@attribute NRC-10-Expanded-negative numeric
@attribute NRC-10-Expanded-positive numeric
@attribute NRC-Hash-Emo-anger numeric
@attribute NRC-Hash-Emo-anticipation numeric
@attribute NRC-Hash-Emo-disgust numeric
@attribute NRC-Hash-Emo-fear numeric
@attribute NRC-Hash-Emo-joy numeric
@attribute NRC-Hash-Emo-sadness numeric
@attribute NRC-Hash-Emo-surprise numeric
@attribute NRC-Hash-Emo-trust numeric
@attribute SentiWordnet-posScore numeric
@attribute SentiWordnet-negScore numeric
@attribute Emoticons-posScore numeric
@attribute Emoticons-negScore numeric
@attribute Negation-negationCount numeric
@attribute SentiStrength-posScore numeric
@attribute SentiStrength-negScore numeric
@attribute anger_cnn numeric
@attribute fear_cnn numeric
@attribute joy_cnn numeric
@attribute sadness_cnn numeric

@data
0.542138,0.438,0,2,0,2,0,-4,1.03,-2.004,1.117,-1.255,2,1,0,1,0,1,0,0,2,0,0.342127,0.274981,0.264669,0.211233,0.236258,0.13922,0.158059,0.374879,1.262751,0.643178,1.356264,0,0.162472,1.973901,0,0,0,0.60975,0,-0.55625,0,0,0,1,-4,0.468289,0.674489,0.264931,0.722708
0.636399,0.708,0,1,0,1,0,-3,0.253,-0.222,0.665,0,1,0,1,0,0,0,0,0,1,0,0.084205,0.065242,0.024135,0.043696,0.081763,0.017299,0.071008,0.122317,0.231675,0.266585,1.235076,0,0,0,0,0,0,0,0,-0.03125,0,0,0,1,-4,0.604525,0.527883,0.37704,0.580942
0.410929,0.333,2,3,2,1,8,-2,2.825,-2.845,3.975,-2.955,1,1,2,2,2,1,1,1,2,2,1.156758,0.864931,1.029792,1.014226,0.624978,0.466717,0.505272,0.966831,3.712204,2.309801,1.226868,0.803222,0.876812,0.198859,1.265648,0.244519,1.936221,0.986937,2.487946,-0.372917,0,0,0,3,-4,0.42716,0.481118,0.497811,0.435549
0.684261,0.877,1,1,0,1,0,-7,1.128,-1.84,0.438,-7.231,2,1,2,3,0,2,0,1,3,1,0.498281,0.42748,0.453388,0.425664,0.25749,0.151016,0.274394,0.353713,1.892439,0.641952,2.850155,1.08509,0.958669,0.831456,0,0,0.689203,0.302438,0.978274,-0.771414,0,0,0,1,-4,0.683755,0.652374,0.209003,0.64568
0.603899,0.708,1,1,0,1,0,-7,1.128,-1.84,0.438,-4.475,2,1,2,3,0,2,0,1,3,1,0.498281,0.42748,0.453388,0.425664,0.25749,0.151016,0.274394,0.353713,1.892439,0.641952,1.42303,1.08509,0.958669,0.831456,0,0,0.689203,0.302438,0.978274,-0.771414,0,0,0,1,-2,0.62906,0.511076,0.210388,0.485016
0.445354,0.417,1,1,0,1,0,0,0.032,-1.823,0.452,-2.925,1,0,0,1,0,0,0,0,1,0,0.925054,0.145583,0.697001,0.841815,0.092363,0.931117,0.199143,0.166877,2.105089,0.332263,0.418315,0,0.706054,0.893347,0.099135,0,0.414821,0,1.103274,-0.125,0,0,0,1,-4,0.352751,0.455843,0.408224,0.593039
0.34005,0.229,1,1,1,1,3,0,4.08,-2.737,4.151,-2.046,0,0,0,0,1,1,0,0,1,1,1.10956,0.731278,1.095732,0.953761,0.521825,0.62581,0.544818,0.777408,4.561509,1.417049,0.695044,0,1.291983,0.515469,2.869577,0,0.716508,0.580596,0.683469,-1.166667,0,0,0,4,-1,0.35838,0.466636,0.565382,0.548657
0.48677,0.375,0,1,0,1,0,-1,0.619,-3.605,0.59,-7.798,0,0,0,0,0,0,0,0,0,0,1.374241,0.722211,0.738573,0.964986,0.446315,0.559095,0.618066,0.814942,4.195264,1.545266,0.702511,0.295906,1.120191,0,0,0,0.202072,0.703505,0.220751,-0.558333,0,0,0,1,-1,0.45339,0.435916,0.314336,0.455279
0.562193,0.667,0,1,0,1,0,0,1.178,-3.282,2.94,-2.752,1,0,0,1,0,0,0,0,1,0,0.797337,0.917093,0.371985,0.756514,0.501745,0.502698,0.433679,0.683085,2.544638,1.540922,1.324015,1.28784,0.413409,0.673225,0.317304,0.129172,1.118335,0.00966,0.697917,-0.791667,0,0,1,1,-2,0.56404,0.55121,0.253559,0.63072
0.447453,0.354,1,3,1,3,0,-7,4.072,-0.841,3.842,-6.328,2,0,2,3,0,2,1,0,2,0,1.029362,0.71866,0.833698,0.9794,0.424054,0.380435,0.303607,1.429087,3.216106,2.061548,1.291956,4.334539,1.40363,0.86748,0.241182,0,0.230022,2.203889,0.31875,-0.125,0,0,0,1,-1,0.465012,0.469624,0.261267,0.348234
0.616427,0.812,2,1,2,1,3,-4,3.413,-11.352,6.571,-10.143,0,2,0,0,2,1,0,3,1,2,1.119983,0.85582,0.957015,0.895384,0.870886,1.35768,0.517122,0.540621,4.050009,1.204548,3.276952,1.18048,0.44145,0.622489,3.547115,4.430841,0.25048,0,2.265079,-1.292609,0,0,1,2,-5,0.654903,0.582553,0.319589,0.75754
0.498607,0.562,2,1,2,1,3,-4,3.413,-11.352,6.571,-7.387,0,2,0,0,2,1,0,3,1,2,1.119983,0.85582,0.957015,0.895384,0.870886,1.35768,0.517122,0.540621,4.050009,1.204548,1.849827,1.18048,0.44145,0.622489,3.547115,4.430841,0.25048,0,2.265079,-1.292609,0,0,1,2,-4,0.533604,0.455792,0.359132,0.737447
0.559392,0.312,2,4,1,2,3,-7,1.846,-7.884,1.336,-10.677,1,1,1,2,1,1,1,0,1,1,2.025899,0.678371,1.800378,1.66509,0.420307,1.41841,0.651289,0.759462,6.380171,1.501919,4.563401,0.22227,1.605737,0,0.82377,0.270544,0.495971,0,2.012649,-0.697771,0,0,2,2,-4,0.443901,0.527883,0.578132,0.427475
0.544961,0.625,1,4,0,3,2,-5,2.864,-5.022,1.902,-4.325,3,1,2,3,1,3,1,1,4,1,1.008631,0.665568,0.951193,0.84823,0.480219,0.595372,0.493056,0.941154,4.094916,1.874195,1.946312,0.050193,1.357573,1.503848,0.222374,0.280828,0.82852,0.151293,0.322321,-1.841423,0,0,1,3,-4,0.539876,0.642318,0.325691,0.512804
0.433933,0.458,1,3,1,3,2,-4,1.191,-3.138,2.236,-3.175,2,0,0,3,0,2,0,1,3,0,1.444702,1.033288,1.623002,1.437297,0.825593,0.747746,0.736288,0.981152,5.531038,2.409558,0.440405,0.142807,0.540429,0.552928,0.970871,0.588713,0.394858,1.398403,1.093709,-3.32178,0,0,1,2,-2,0.394993,0.483712,0.368022,0.477167
0.516366,0.521,0,1,0,1,0,0,3.123,-0.863,0.23,-5.334,1,0,0,0,0,0,0,0,1,0,0.541776,0.376986,0.669728,0.609026,0.175221,0.484179,0.262561,0.414628,3.289921,0.789825,2.487754,0.623843,0.054813,0.52916,0.061773,0.428823,0,1.409664,0.0625,-0.604167,0,0,0,1,-3,0.49803,0.47324,0.382269,0.621857
0.441493,0.583,1,1,1,1,3,0,2.209,-2.279,6.225,-2.088,0,0,0,0,0,0,0,0,0,0,0.682244,0.605209,0.505986,0.543642,0.952071,0.359072,0.372307,0.879123,2.291426,1.87089,2.186134,0.368758,0.137366,0.333037,1.104802,0.390356,0.471132,0,0.529167,-1.122917,0,0,0,3,-1,0.46046,0.2896,0.374278,0.51163
0.61152,0.458,0,2,0,1,0,-2,0.811,-2.992,3.261,-4.273,1,2,0,1,1,2,1,1,2,1,0.545008,0.480275,0.392936,0.516182,0.250215,0.233208,0.179804,0.540084,1.948905,1.332828,3.215322,0.231813,0.48291,1.221264,0.90528,0,0.095766,0.795706,0.257955,-0.372222,0,0,1,1,-4,0.586336,0.651156,0.210577,0.608456
0.522787,0.271,1,2,2,2,8,-2,4.063,-3.589,3.962,-6.37,0,1,1,0,1,1,1,2,0,2,0.737709,0.972503,0.402688,0.652963,1.292275,1.063081,0.506075,0.844364,2.764006,2.070004,1.916003,1.083646,1.234483,0.128021,0.526056,0.766684,1.116878,0.641435,1.22368,-1.666667,0,0,1,2,-2,0.560203,0.483564,0.341376,0.550808
0.47743,0.188,1,2,2,2,8,-2,4.063,-3.589,3.962,-4.421,0,1,1,0,1,1,1,2,0,2,0.737709,0.972503,0.402688,0.652963,1.292275,1.063081,0.506075,0.844364,2.764006,2.070004,1.061452,1.083646,0.702783,0.128021,0.526056,0.625544,1.116878,0.641435,1.22368,-1.666667,0,0,1,2,-2,0.475632,0.415526,0.351133,0.551353
0.396865,0.271,0,1,1,1,0,-3,0.32,-1.316,2.618,-0.193,1,0,1,0,0,0,0,0,1,0,0.351481,0.857781,0.173025,0.327017,0.422945,0.14909,0.346692,0.728674,1.027031,1.171516,1.235076,0.417388,0,1.585224,0.186747,0,0.315547,0,0.099513,-0.03125,0,0,0,1,-4,0.377841,0.371763,0.556595,0.442218
0.670091,0.708,0,1,0,2,0,-8,2.138,-5.841,3.197,-8.534,0,0,1,1,0,1,0,0,1,0,2.293163,1.070875,1.60115,1.98963,0.452794,1.654211,0.606182,0.903165,7.498069,2.115835,3.424912,1.474214,2.216048,0.412196,0.479709,1.026127,0.35781,0,0.166667,-1.4625,0,0,1,1,-3,0.619679,0.412578,0.286837,0.456449
0.624484,0.417,0,1,0,1,0,0,0.428,-5.532,0.331,-7.345,0,0,0,1,0,0,0,0,1,0,1.659792,0.861438,0.702648,1.283784,0.501259,0.88171,0.485959,0.658232,5.185155,1.33826,1.737978,0.222575,2.573644,0.193037,0,0.677427,0.120131,0.163399,0.485417,-1.033333,0,0,2,3,-2,0.604338,0.586226,0.356255,0.591748
0.55692,0.292,0,1,0,1,0,0,0.428,-5.532,0.331,-5.396,0,0,0,1,0,0,0,0,1,0,1.659792,0.861438,0.702648,1.283784,0.501259,0.88171,0.485959,0.658232,5.185155,1.33826,0.883427,0.222575,2.041944,0.193037,0,0.536287,0.120131,0.163399,0.485417,-1.033333,0,0,2,3,-1,0.526306,0.511516,0.432989,0.584074
0.705407,0.771,0,2,2,3,0,-5,0.963,-6.476,4.402,-6.212,0,0,0,0,0,0,0,0,1,0,1.890836,0.69658,1.768221,1.41837,0.532681,0.771094,0.526274,0.977448,5.479124,1.830747,3.897019,0.268191,3.610842,0,0.157199,0.649485,0.98319,0,0.906027,-1.438506,0,0,0,1,-4,0.638737,0.535893,0.321763,0.545968
0.681873,0.521,1,1,0,1,1,-3,1.486,-4.085,0.208,-3.977,1,0,1,1,0,1,0,0,1,0,0.743793,0.711313,0.320516,0.547272,0.573721,0.345823,0.473231,0.629728,2.294526,1.547187,2.395897,0,0.132111,0.016358,0,0.309467,0.126916,0.166457,0.10744,-1.89508,0,0,1,2,-4,0.683939,0.560999,0.325001,0.599932
0.359886,0.271,2,1,1,1,3,-2,8.742,-3.147,7.644,-3.509,0,2,0,0,0,0,0,1,1,1,1.211231,1.278844,1.002472,0.982873,1.046229,1.104399,0.56658,1.38826,3.654993,3.698942,0.668788,0.690971,0.515717,3.009331,3.218365,0.342726,0.945036,1.330319,3.364583,-1.083539,0,0,1,3,-2,0.325369,0.439682,0.438311,0.442791
0.536848,0.729,2,2,0,3,3,-7,2.765,-11.673,0.74,-6.675,2,0,1,1,1,1,0,2,2,2,1.495488,0.672221,0.823863,0.904048,0.593757,0.794107,0.502642,1.233549,3.561432,1.773447,1.793061,0.086067,1.477317,0.41117,0.475177,0.648408,0.00592,2.076422,1.191893,-0.847917,0,0,0,2,-4,0.545825,0.542467,0.368508,0.475621
0.480862,0.5,1,2,0,2,0,-6,0.546,-2.291,1.002,-0.154,1,1,1,0,0,1,0,0,2,1,0.43201,0.523145,0.23747,0.322106,0.339458,0.225571,0.313206,0.555111,1.803173,1.171791,1.871999,0.45512,0,0.41325,0.44317,0.625116,0,0.529226,0.125,-1.076835,0,0,0,1,-4,0.461961,0.434554,0.243948,0.472579
0.759361,0.938,1,2,0,4,0,-12,1.438,-3.128,1.436,-9.975,0,0,0,0,0,0,0,0,1,0,1.917742,0.225813,2.034553,1.020237,0.18652,0.88394,0.180095,0.321375,3.466109,0.741112,5.547038,2.129831,2.395324,0.794501,0,0.716505,0.355264,0.166457,0.327083,-0.535827,0,0,0,1,-4,0.693716,0.536916,0.422883,0.610154
0.740241,0.917,1,2,0,4,0,-12,1.438,-3.128,1.436,-7.219,0,0,0,0,0,0,0,0,1,0,1.917742,0.225813,2.034553,1.020237,0.18652,0.88394,0.180095,0.321375,3.466109,0.741112,4.119913,2.129831,2.395324,0.794501,0,0.716505,0.355264,0.166457,0.327083,-0.535827,0,0,0,1,-4,0.660115,0.470017,0.431314,0.553469
0.461262,0.479,0,0,0,0,0,0,1.685,-0.688,2.696,-1.79,0,0,0,0,0,0,0,0,0,1,0.434512,0.561231,0.228387,0.424928,0.322007,0.119158,0.265465,0.502895,1.333876,1.199218,1.01218,1.656067,0,0.692863,0.326322,0.061785,0.157075,0,0.125,-0.03125,0,0,0,1,-2,0.531424,0.288293,0.440941,0.437714
0.42312,0.375,0,0,0,0,0,0,1.685,-0.688,1.206,-1.79,0,0,0,0,0,0,0,0,0,1,0.434512,0.561231,0.228387,0.424928,0.322007,0.119158,0.265465,0.502895,1.333876,1.199218,0,1.656067,0,0.692863,0.326322,0.061785,0.157075,0,0.125,-0.03125,0,0,0,1,-1,0.459241,0.224248,0.436659,0.447418
0.64357,0.648,0,1,0,0,0,0,0.553,-1.388,0.453,-2.119,1,0,0,2,0,2,1,1,2,1,0.522711,0.283825,0.330384,0.382783,0.279073,0.216096,0.28638,0.36913,1.86457,0.865322,1.936435,1.399454,1.696192,2.682646,0,0,0.143182,0.177092,0.4375,-1.455033,0,0,0,1,-4,0.655765,0.54449,0.264009,0.505551
0.552178,0.667,0,0,0,1,0,-3,2.046,-6.789,1.356,-6.699,0,1,0,1,1,0,0,1,0,1,1.179159,0.881322,0.616336,0.788602,0.668702,0.603536,0.572891,0.9103,3.813639,2.034676,1.42841,1.923457,1.574909,1.365321,0.16713,0.172889,0.271315,0.790921,1.12096,-0.125,0,0,2,2,-2,0.558498,0.400522,0.352705,0.487565
0.70187,0.755,0,0,0,1,0,-3,2.046,-6.789,1.356,-8.785,0,1,0,1,1,0,0,1,0,1,1.179159,0.881322,0.616336,0.788602,0.668702,0.603536,0.572891,0.9103,3.813639,2.034676,2.794812,1.923457,1.574909,1.365321,0.16713,0.172889,0.271315,0.790921,1.12096,-0.125,0,0,2,2,-4,0.713454,0.474113,0.389715,0.564955
0.521775,0.792,0,3,0,3,0,-3,2.55,-3.823,0.962,-11.308,1,0,1,0,0,0,0,0,1,0,1.67323,0.749639,1.334273,1.481289,0.527734,0.849198,0.787758,0.967059,5.714909,1.815282,1.855526,0.179916,1.369389,0.067412,1.315071,0.361325,0.19921,1.388989,0.167659,-2.191071,0,0,1,1,-4,0.501612,0.469444,0.387326,0.541848
0.416655,0.521,1,1,0,0,0,-1,0.797,-1.936,0.597,-2.846,0,0,0,0,0,0,0,0,0,0,0.503805,0.50405,0.302585,0.459985,0.36276,0.217358,0.303546,0.358683,1.957933,1.08397,0.654238,0.117215,0,0.099751,0,0,0.098958,0.134473,0.985697,-0.452366,0,0,0,2,-3,0.410311,0.350626,0.299999,0.42664
0.474569,0.479,1,0,1,0,0,-2,2.982,-2.893,2.937,-1.758,1,1,0,0,1,0,0,1,1,1,0.270815,0.80952,0.154807,0.229739,0.853118,0.115989,0.394141,0.596137,1.045228,1.556625,2.080482,0.813772,0,0.230151,2.02264,0.785498,0.971047,0,0.229167,-0.208333,0,0,0,2,-4,0.523954,0.42067,0.475889,0.477978
0.55106,0.5,1,1,0,1,0,-2,2.772,-1.348,1.49,-4.159,0,0,0,0,0,0,0,0,0,0,1.055585,0.747699,0.629234,1.222892,0.901266,0.735909,0.685379,1.27831,2.760969,2.465724,1.712579,0,0.666947,1.729675,0,0,0.100719,0.332915,0.558535,-0.0625,0,0,0,1,-4,0.56155,0.526839,0.520719,0.502176
0.517974,0.417,0,2,0,2,0,-2,2.523,-1.486,1.186,-4.693,2,0,1,1,0,0,0,0,2,0,1.142083,0.518898,0.990816,0.992108,0.461924,0.475589,0.386221,0.801733,4.043031,1.677724,2.463698,0.263397,0.812848,0.409207,0,0.142332,0.050168,0.420444,0.5625,-0.520833,0,0,0,1,-3,0.500705,0.378306,0.296819,0.438876
0.60767,0.5,1,1,1,0,0,-2,0.996,-1.032,1.28,-1.15,0,0,0,1,0,0,0,0,1,0,0.319382,0.176315,0.3315,0.383884,0.180626,0.12909,0.068827,0.200233,1.279299,0.432314,1.890396,0.232554,0.21319,0,0.057465,0.387395,0.00592,0,0.95772,-0.05,0,0,0,1,-4,0.574702,0.528349,0.353711,0.482472
0.457994,0.396,1,1,1,0,0,-2,0.996,-1.032,1.28,-0.53,0,0,0,1,0,0,0,0,1,0,0.319382,0.176315,0.3315,0.383884,0.180626,0.12909,0.068827,0.200233,1.279299,0.432314,0.586934,0.232554,0.21319,0,0.057465,0.387395,0.00592,0,0.95772,-0.05,0,0,0,1,-3,0.463471,0.476322,0.351747,0.420424
0.485005,0.333,0,4,0,3,4,-4,3.063,-6.173,1.952,-5.115,2,0,1,1,1,1,0,0,2,2,0.974439,0.750814,0.874086,0.891208,0.532234,0.57169,0.504511,0.800321,4.011404,1.809247,1.456369,1.020428,0.420946,1.317949,0.917899,1.123445,3.270873,0.42585,0.152869,-3.20506,0,0,0,2,-4,0.473376,0.579822,0.797707,0.578053
0.697803,0.798,0,1,0,2,0,-6,2.664,-3.095,2.297,-11.148,0,1,0,0,0,0,0,0,1,1,1.75999,0.783223,1.213999,0.923318,0.732607,0.62423,0.463023,1.074988,4.386771,2.152629,3.181993,0.682791,3.039822,0,0.812414,0.259346,0.678887,0.08846,0,-0.166667,0,0,0,1,-4,0.715824,0.698135,0.245011,0.544251
0.347394,0.375,0,0,0,1,0,-3,0,-2.417,1.536,-3.781,0,0,0,0,0,1,1,0,1,0,0.303625,0.103989,0.224983,0.159565,0.031832,0.202972,0.034019,0.188784,1.568339,0.236397,0.533021,0,0.388757,0.134563,0.526056,1.855947,2.298762,0,0.041667,-0.044231,0,0,0,1,-2,0.250144,0.353103,0.515448,0.470643
0.360908,0.173,0,0,0,1,0,-3,0,-2.417,1.536,-3.781,0,0,0,0,0,1,1,0,1,0,0.303625,0.103989,0.224983,0.159565,0.031832,0.202972,0.034019,0.188784,1.568339,0.236397,0.533021,0,0.388757,0.134563,0.526056,1.855947,2.298762,0,0.041667,-0.044231,0,0,0,1,-2,0.258076,0.367267,0.522013,0.50672
